CURVENO,SUBMU,FU,SI,AC10,PW,PR,PJ,SB,SW,BF,CE,OC,HE,PO,PB,BW,MH,QR,YB,OH
79,4w,ConMx,Basc1,35,0.18,0.17,8.95,6.88,0.58,1.80,0.75,0.00,0.00,3.88,0.00,1.11,0.00,0.00,0.00,0.02
79,4w,ConMx,Basc1,45,0.30,0.29,13.47,9.41,0.78,2.40,0.89,0.00,0.00,6.26,0.00,1.84,0.00,0.00,0.00,0.03
79,4w,ConMx,Basc1,55,0.44,0.44,18.26,11.26,0.94,2.81,1.02,0.00,0.00,8.81,0.00,2.68,0.00,0.00,0.00,0.05
79,4w,ConMx,Basc1,65,0.59,0.59,22.88,12.63,1.07,3.10,1.13,0.00,0.00,11.24,0.00,3.56,0.00,0.00,0.00,0.07
79,4w,ConMx,Basc1,75,0.75,0.76,27.07,13.73,1.18,3.31,1.21,0.00,0.00,13.36,0.00,4.43,0.00,0.00,0.00,0.09
79,4w,ConMx,Basc1,85,0.90,0.93,30.65,14.65,1.26,3.48,1.27,0.00,0.00,15.08,0.00,5.25,0.00,0.00,0.00,0.11
79,4w,ConMx,Basc1,95,1.05,1.09,33.54,15.46,1.33,3.61,1.32,0.00,0.00,16.40,0.00,6.00,0.00,0.00,0.00,0.12
79,4w,ConMx,Basc1,105,1.19,1.26,35.71,16.17,1.40,3.71,1.34,0.00,0.00,17.34,0.00,6.67,0.00,0.00,0.00,0.14
79,4w,ConMx,Basc1,115,1.31,1.42,37.16,16.82,1.45,3.79,1.36,0.00,0.00,17.95,0.00,7.25,0.00,0.00,0.00,0.15
79,4w,ConMx,Basc1,125,1.42,1.57,37.90,17.40,1.50,3.85,1.36,0.00,0.00,18.29,0.00,7.74,0.00,0.00,0.00,0.17
79,4w,ConMx,Basc1,135,1.52,1.71,37.99,17.94,1.55,3.89,1.35,0.00,0.00,18.40,0.00,8.15,0.00,0.00,0.00,0.18
79,4w,ConMx,Basc1,145,1.60,1.85,37.51,18.42,1.59,3.92,1.33,0.00,0.00,18.33,0.00,8.47,0.00,0.00,0.00,0.19
79,4w,ConMx,Basc1,155,1.67,1.97,36.54,18.86,1.63,3.93,1.30,0.00,0.00,18.13,0.00,8.71,0.00,0.00,0.00,0.20
79,4w,ConMx,Basc1,165,1.73,2.09,35.18,19.25,1.67,3.93,1.26,0.00,0.00,17.82,0.00,8.89,0.00,0.00,0.00,0.21
79,4w,ConMx,Basc1,175,1.77,2.19,33.52,19.60,1.70,3.91,1.22,0.00,0.00,17.43,0.00,9.00,0.00,0.00,0.00,0.21
79,4w,ConMx,Basc1,185,1.79,2.29,31.63,19.91,1.72,3.89,1.17,0.00,0.00,16.99,0.00,9.06,0.00,0.00,0.00,0.22
79,4w,ConMx,Basc1,195,1.81,2.37,29.61,20.18,1.75,3.86,1.12,0.00,0.00,16.50,0.00,9.07,0.00,0.00,0.00,0.22
79,4w,ConMx,Basc1,205,1.82,2.45,27.52,20.42,1.77,3.82,1.07,0.00,0.00,15.98,0.00,9.04,0.00,0.00,0.00,0.22
79,4w,ConMx,Basc1,215,1.81,2.51,25.41,20.63,1.79,3.77,1.02,0.00,0.00,15.45,0.00,8.97,0.00,0.00,0.00,0.22
79,4w,ConMx,Basc1,225,1.80,2.57,23.33,20.81,1.80,3.72,0.96,0.00,0.00,14.90,0.00,8.88,0.00,0.00,0.00,0.22
79,4w,ConMx,Basc1,235,1.78,2.62,21.32,20.95,1.82,3.66,0.91,0.00,0.00,14.34,0.00,8.76,0.00,0.00,0.00,0.22
79,4w,ConMx,Basc1,245,1.76,2.67,19.39,21.08,1.83,3.60,0.85,0.00,0.00,13.79,0.00,8.63,0.00,0.00,0.00,0.22
79,4w,ConMx,Basc1,255,1.73,2.70,17.57,21.18,1.84,3.53,0.80,0.00,0.00,13.24,0.00,8.48,0.00,0.00,0.00,0.22
80,4w,ConMx,Basc2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80,4w,ConMx,Basc2,15,0.03,0.03,2.07,1.22,0.15,0.33,0.43,0.00,0.00,0.65,0.00,0.19,0.00,0.00,0.00,4.60183259399412e-03
80,4w,ConMx,Basc2,25,0.09,0.09,5.08,3.86,0.36,1.03,0.60,0.00,0.00,1.97,0.00,0.56,0.00,0.00,0.00,0.01
80,4w,ConMx,Basc2,35,0.18,0.17,8.95,6.88,0.58,1.80,0.75,0.00,0.00,3.88,0.00,1.11,0.00,0.00,0.00,0.02
80,4w,ConMx,Basc2,45,0.30,0.29,13.47,9.41,0.78,2.40,0.89,0.00,0.00,6.26,0.00,1.84,0.00,0.00,0.00,0.03
80,4w,ConMx,Basc2,55,0.44,0.44,18.26,11.26,0.94,2.81,1.02,0.00,0.00,8.81,0.00,2.68,0.00,0.00,0.00,0.05
80,4w,ConMx,Basc2,65,0.59,0.59,22.88,12.63,1.07,3.10,1.13,0.00,0.00,11.24,0.00,3.56,0.00,0.00,0.00,0.07
80,4w,ConMx,Basc2,75,0.75,0.76,27.07,13.73,1.18,3.31,1.21,0.00,0.00,13.36,0.00,4.43,0.00,0.00,0.00,0.09
80,4w,ConMx,Basc2,85,0.90,0.93,30.65,14.65,1.26,3.48,1.27,0.00,0.00,15.08,0.00,5.25,0.00,0.00,0.00,0.11
80,4w,ConMx,Basc2,95,1.05,1.09,33.54,15.46,1.33,3.61,1.32,0.00,0.00,16.40,0.00,6.00,0.00,0.00,0.00,0.12
80,4w,ConMx,Basc2,105,1.19,1.26,35.71,16.17,1.40,3.71,1.34,0.00,0.00,17.34,0.00,6.67,0.00,0.00,0.00,0.14
80,4w,ConMx,Basc2,115,1.31,1.42,37.16,16.82,1.45,3.79,1.36,0.00,0.00,17.95,0.00,7.25,0.00,0.00,0.00,0.15
80,4w,ConMx,Basc2,125,1.42,1.57,37.90,17.40,1.50,3.85,1.36,0.00,0.00,18.29,0.00,7.74,0.00,0.00,0.00,0.17
80,4w,ConMx,Basc2,135,1.52,1.71,37.99,17.94,1.55,3.89,1.35,0.00,0.00,18.40,0.00,8.15,0.00,0.00,0.00,0.18
80,4w,ConMx,Basc2,145,1.60,1.85,37.51,18.42,1.59,3.92,1.33,0.00,0.00,18.33,0.00,8.47,0.00,0.00,0.00,0.19
80,4w,ConMx,Basc2,155,1.67,1.97,36.54,18.86,1.63,3.93,1.30,0.00,0.00,18.13,0.00,8.71,0.00,0.00,0.00,0.20
80,4w,ConMx,Basc2,165,1.73,2.09,35.18,19.25,1.67,3.93,1.26,0.00,0.00,17.82,0.00,8.89,0.00,0.00,0.00,0.21
80,4w,ConMx,Basc2,175,1.77,2.19,33.52,19.60,1.70,3.91,1.22,0.00,0.00,17.43,0.00,9.00,0.00,0.00,0.00,0.21
80,4w,ConMx,Basc2,185,1.79,2.29,31.63,19.91,1.72,3.89,1.17,0.00,0.00,16.99,0.00,9.06,0.00,0.00,0.00,0.22
80,4w,ConMx,Basc2,195,1.81,2.37,29.61,20.18,1.75,3.86,1.12,0.00,0.00,16.50,0.00,9.07,0.00,0.00,0.00,0.22
80,4w,ConMx,Basc2,205,1.82,2.45,27.52,20.42,1.77,3.82,1.07,0.00,0.00,15.98,0.00,9.04,0.00,0.00,0.00,0.22
80,4w,ConMx,Basc2,215,1.81,2.51,25.41,20.63,1.79,3.77,1.02,0.00,0.00,15.45,0.00,8.97,0.00,0.00,0.00,0.22
80,4w,ConMx,Basc2,225,1.80,2.57,23.33,20.81,1.80,3.72,0.96,0.00,0.00,14.90,0.00,8.88,0.00,0.00,0.00,0.22
80,4w,ConMx,Basc2,235,1.78,2.62,21.32,20.95,1.82,3.66,0.91,0.00,0.00,14.34,0.00,8.76,0.00,0.00,0.00,0.22
80,4w,ConMx,Basc2,245,1.76,2.67,19.39,21.08,1.83,3.60,0.85,0.00,0.00,13.79,0.00,8.63,0.00,0.00,0.00,0.22
80,4w,ConMx,Basc2,255,1.73,2.70,17.57,21.18,1.84,3.53,0.80,0.00,0.00,13.24,0.00,8.48,0.00,0.00,0.00,0.22
81,4w,ConMx,Intn1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81,4w,ConMx,Intn1,15,0.00,0.00,7.21,1.35,2.16,0.50,0.00,0.00,0.00,2.20,0.00,0.21,0.00,0.00,0.00,0.01
81,4w,ConMx,Intn1,25,0.00,0.00,17.75,4.27,5.06,1.56,0.00,0.00,0.00,6.62,0.00,0.61,0.00,0.00,0.00,0.04
81,4w,ConMx,Intn1,35,0.00,0.00,29.46,7.18,7.59,2.56,0.00,0.00,0.00,12.32,0.00,1.15,0.00,0.00,0.00,0.07
81,4w,ConMx,Intn1,45,0.00,0.00,41.06,9.09,9.42,3.16,0.00,0.00,0.00,18.37,0.00,1.76,0.00,0.00,0.00,0.11
81,4w,ConMx,Intn1,55,0.00,0.00,51.60,10.08,10.59,3.44,0.00,0.00,0.00,23.97,0.00,2.38,0.00,0.00,0.00,0.15
81,4w,ConMx,Intn1,65,0.00,0.00,60.49,10.58,11.29,3.55,0.00,0.00,0.00,28.60,0.00,2.96,0.00,0.00,0.00,0.18
81,4w,ConMx,Intn1,75,0.00,0.00,67.54,10.85,11.68,3.58,0.00,0.00,0.00,32.09,0.00,3.48,0.00,0.00,0.00,0.22
81,4w,ConMx,Intn1,85,0.00,0.00,72.76,11.02,11.92,3.58,0.00,0.00,0.00,34.47,0.00,3.92,0.00,0.00,0.00,0.25
81,4w,ConMx,Intn1,95,0.00,0.00,76.27,11.13,12.06,3.55,0.00,0.00,0.00,35.90,0.00,4.29,0.00,0.00,0.00,0.27
81,4w,ConMx,Intn1,105,0.00,0.00,78.19,11.22,12.16,3.52,0.00,0.00,0.00,36.55,0.00,4.59,0.00,0.00,0.00,0.30
81,4w,ConMx,Intn1,115,0.00,0.00,78.68,11.28,12.24,3.47,0.00,0.00,0.00,36.60,0.00,4.83,0.00,0.00,0.00,0.32
81,4w,ConMx,Intn1,125,0.00,0.00,77.93,11.34,12.30,3.43,0.00,0.00,0.00,36.20,0.00,5.01,0.00,0.00,0.00,0.34
81,4w,ConMx,Intn1,135,0.00,0.00,76.12,11.38,12.35,3.37,0.00,0.00,0.00,35.49,0.00,5.14,0.00,0.00,0.00,0.35
81,4w,ConMx,Intn1,145,0.00,0.00,73.44,11.42,12.40,3.32,0.00,0.00,0.00,34.55,0.00,5.22,0.00,0.00,0.00,0.36
81,4w,ConMx,Intn1,155,0.00,0.00,70.08,11.46,12.43,3.26,0.00,0.00,0.00,33.48,0.00,5.26,0.00,0.00,0.00,0.37
81,4w,ConMx,Intn1,165,0.00,0.00,66.24,11.48,12.47,3.20,0.00,0.00,0.00,32.31,0.00,5.27,0.00,0.00,0.00,0.38
81,4w,ConMx,Intn1,175,0.00,0.00,62.08,11.50,12.49,3.14,0.00,0.00,0.00,31.09,0.00,5.25,0.00,0.00,0.00,0.38
81,4w,ConMx,Intn1,185,0.00,0.00,57.75,11.51,12.51,3.07,0.00,0.00,0.00,29.86,0.00,5.20,0.00,0.00,0.00,0.38
81,4w,ConMx,Intn1,195,0.00,0.00,53.35,11.52,12.52,3.01,0.00,0.00,0.00,28.63,0.00,5.14,0.00,0.00,0.00,0.38
81,4w,ConMx,Intn1,205,0.00,0.00,49.00,11.52,12.52,2.94,0.00,0.00,0.00,27.40,0.00,5.06,0.00,0.00,0.00,0.38
81,4w,ConMx,Intn1,215,0.00,0.00,44.78,11.51,12.52,2.88,0.00,0.00,0.00,26.21,0.00,4.97,0.00,0.00,0.00,0.38
81,4w,ConMx,Intn1,225,0.00,0.00,40.73,11.50,12.51,2.81,0.00,0.00,0.00,25.04,0.00,4.88,0.00,0.00,0.00,0.38
81,4w,ConMx,Intn1,235,0.00,0.00,36.89,11.49,12.49,2.74,0.00,0.00,0.00,23.90,0.00,4.77,0.00,0.00,0.00,0.37
81,4w,ConMx,Intn1,245,0.00,0.00,33.30,11.47,12.47,2.67,0.00,0.00,0.00,22.80,0.00,4.66,0.00,0.00,0.00,0.36
81,4w,ConMx,Intn1,255,0.00,0.00,29.96,11.44,12.45,2.60,0.00,0.00,0.00,21.73,0.00,4.55,0.00,0.00,0.00,0.36
82,4w,ConMx,Intn2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82,4w,ConMx,Intn2,15,0.03,0.03,2.07,1.22,0.15,0.33,0.43,0.00,0.00,0.65,0.00,0.19,0.00,0.00,0.00,4.60183259399412e-03
82,4w,ConMx,Intn2,25,0.09,0.09,5.08,3.86,0.36,1.03,0.60,0.00,0.00,1.97,0.00,0.56,0.00,0.00,0.00,0.01
82,4w,ConMx,Intn2,35,0.18,0.17,8.95,6.88,0.58,1.80,0.75,0.00,0.00,3.88,0.00,1.11,0.00,0.00,0.00,0.02
82,4w,ConMx,Intn2,45,0.30,0.29,13.47,9.41,0.78,2.40,0.89,0.00,0.00,6.26,0.00,1.84,0.00,0.00,0.00,0.03
82,4w,ConMx,Intn2,55,0.44,0.44,18.26,11.26,0.94,2.81,1.02,0.00,0.00,8.81,0.00,2.68,0.00,0.00,0.00,0.05
82,4w,ConMx,Intn2,65,0.59,0.59,22.88,12.63,1.07,3.10,1.13,0.00,0.00,11.24,0.00,3.56,0.00,0.00,0.00,0.07
82,4w,ConMx,Intn2,75,0.75,0.76,27.07,13.73,1.18,3.31,1.21,0.00,0.00,13.36,0.00,4.43,0.00,0.00,0.00,0.09
82,4w,ConMx,Intn2,85,0.90,0.93,30.65,14.65,1.26,3.48,1.27,0.00,0.00,15.08,0.00,5.25,0.00,0.00,0.00,0.11
82,4w,ConMx,Intn2,95,1.05,1.09,33.54,15.46,1.33,3.61,1.32,0.00,0.00,16.40,0.00,6.00,0.00,0.00,0.00,0.12
82,4w,ConMx,Intn2,105,1.19,1.26,35.71,16.17,1.40,3.71,1.34,0.00,0.00,17.34,0.00,6.67,0.00,0.00,0.00,0.14
82,4w,ConMx,Intn2,115,1.31,1.42,37.16,16.82,1.45,3.79,1.36,0.00,0.00,17.95,0.00,7.25,0.00,0.00,0.00,0.15
82,4w,ConMx,Intn2,125,1.42,1.57,37.90,17.40,1.50,3.85,1.36,0.00,0.00,18.29,0.00,7.74,0.00,0.00,0.00,0.17
82,4w,ConMx,Intn2,135,1.52,1.71,37.99,17.94,1.55,3.89,1.35,0.00,0.00,18.40,0.00,8.15,0.00,0.00,0.00,0.18
82,4w,ConMx,Intn2,145,1.60,1.85,37.51,18.42,1.59,3.92,1.33,0.00,0.00,18.33,0.00,8.47,0.00,0.00,0.00,0.19
82,4w,ConMx,Intn2,155,1.67,1.97,36.54,18.86,1.63,3.93,1.30,0.00,0.00,18.13,0.00,8.71,0.00,0.00,0.00,0.20
82,4w,ConMx,Intn2,165,1.73,2.09,35.18,19.25,1.67,3.93,1.26,0.00,0.00,17.82,0.00,8.89,0.00,0.00,0.00,0.21
82,4w,ConMx,Intn2,175,1.77,2.19,33.52,19.60,1.70,3.91,1.22,0.00,0.00,17.43,0.00,9.00,0.00,0.00,0.00,0.21
82,4w,ConMx,Intn2,185,1.79,2.29,31.63,19.91,1.72,3.89,1.17,0.00,0.00,16.99,0.00,9.06,0.00,0.00,0.00,0.22
82,4w,ConMx,Intn2,195,1.81,2.37,29.61,20.18,1.75,3.86,1.12,0.00,0.00,16.50,0.00,9.07,0.00,0.00,0.00,0.22
82,4w,ConMx,Intn2,205,1.82,2.45,27.52,20.42,1.77,3.82,1.07,0.00,0.00,15.98,0.00,9.04,0.00,0.00,0.00,0.22
82,4w,ConMx,Intn2,215,1.81,2.51,25.41,20.63,1.79,3.77,1.02,0.00,0.00,15.45,0.00,8.97,0.00,0.00,0.00,0.22
82,4w,ConMx,Intn2,225,1.80,2.57,23.33,20.81,1.80,3.72,0.96,0.00,0.00,14.90,0.00,8.88,0.00,0.00,0.00,0.22
82,4w,ConMx,Intn2,235,1.78,2.62,21.32,20.95,1.82,3.66,0.91,0.00,0.00,14.34,0.00,8.76,0.00,0.00,0.00,0.22
82,4w,ConMx,Intn2,245,1.76,2.67,19.39,21.08,1.83,3.60,0.85,0.00,0.00,13.79,0.00,8.63,0.00,0.00,0.00,0.22
82,4w,ConMx,Intn2,255,1.73,2.70,17.57,21.18,1.84,3.53,0.80,0.00,0.00,13.24,0.00,8.48,0.00,0.00,0.00,0.22
9980001,4w,PwDom,Depl,0,13.00,2.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00
9980002,4w,PrDom,Depl,0,1.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
9980003,4w,PrwMx,Depl,0,4.00,9.00,2.00,2.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00
9980004,4w,UplCe,Depl,0,1.00,0.00,0.00,2.00,0.00,2.00,14.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00
9980005,4w,OCLow,Depl,0,0.00,0.00,0.00,4.00,0.00,0.00,12.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9980006,4w,PwDom,Depl,5,13.00,2.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00
9980006,4w,SbLow,Depl,0,0.00,0.00,0.00,21.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9980007,4w,PrDom,Depl,5,1.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
9980007,4w,SbSha,Depl,0,0.00,0.00,2.00,21.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
9980008,4w,PrwMx,Depl,5,4.00,9.00,2.00,2.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00
9980008,4w,SbDee,Depl,0,0.00,0.00,1.00,21.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
9980009,4w,PjSha,Depl,0,0.00,0.00,20.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
9980009,4w,UplCe,Depl,5,1.00,0.00,0.00,2.00,0.00,2.00,14.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00
9980010,4w,OCLow,Depl,5,0.00,0.00,0.00,4.00,0.00,0.00,12.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9980010,4w,PjDee,Depl,0,0.00,0.00,20.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
9980011,4w,PoDom,Depl,0,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00,1.00,0.00,0.00,0.00,0.00
9980011,4w,SbLow,Depl,5,0.00,0.00,0.00,21.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9980012,4w,BwDom,Depl,0,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,3.00,0.00,18.00,0.00,0.00,0.00,0.00
9980012,4w,SbSha,Depl,5,0.00,0.00,2.00,21.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
9980013,4w,SbDee,Depl,5,0.00,0.00,1.00,21.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
9980013,4w,TolHd,Depl,0,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,6.00,0.00,2.00,0.00,0.00,0.00,12.00
9980014,4w,PjSha,Depl,5,0.00,0.00,20.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
9980014,4w,SbMx1,Depl,0,0.00,0.00,4.00,11.00,4.00,1.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00
9980015,4w,PjDee,Depl,5,0.00,0.00,20.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
9980015,4w,PjMx1,Depl,0,0.00,0.00,14.00,6.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00
9980016,4w,BfMx,Depl,0,0.00,0.00,1.00,6.00,2.00,10.00,1.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00
9980016,4w,PoDom,Depl,5,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00,1.00,0.00,0.00,0.00,0.00
9980016,4w,PwDom,Depl,15,13.00,2.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00
9980017,4w,BwDom,Depl,5,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,3.00,0.00,18.00,0.00,0.00,0.00,0.00
9980017,4w,HrDom,Depl,0,0.00,0.00,1.00,2.00,1.00,2.00,0.00,0.00,0.00,12.00,0.00,6.00,0.00,0.00,0.00,1.00
9980017,4w,PrDom,Depl,15,1.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
9980018,4w,HrdMw,Depl,0,0.00,0.00,3.00,4.00,1.00,3.00,0.00,0.00,0.00,9.00,0.00,5.00,0.00,0.00,0.00,0.00
9980018,4w,PrwMx,Depl,15,4.00,9.00,2.00,2.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00
9980018,4w,TolHd,Depl,5,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,6.00,0.00,2.00,0.00,0.00,0.00,12.00
9980019,4w,ConMx,Depl,0,0.00,0.00,6.00,6.00,0.00,2.00,0.00,0.00,0.00,5.00,0.00,3.00,0.00,0.00,0.00,0.00
9980019,4w,SbMx1,Depl,5,0.00,0.00,4.00,11.00,4.00,1.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00
9980019,4w,UplCe,Depl,15,1.00,0.00,0.00,2.00,0.00,2.00,14.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00
9980020,4w,OCLow,Depl,15,0.00,0.00,0.00,4.00,0.00,0.00,12.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9980020,4w,PjMx1,Depl,5,0.00,0.00,14.00,6.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00
9980021,4w,BfMx,Depl,5,0.00,0.00,1.00,6.00,2.00,10.00,1.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00
9980021,4w,SbLow,Depl,15,0.00,0.00,0.00,21.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9980022,4w,HrDom,Depl,5,0.00,0.00,1.00,2.00,1.00,2.00,0.00,0.00,0.00,12.00,0.00,6.00,0.00,0.00,0.00,1.00
9980022,4w,SbSha,Depl,15,0.00,0.00,2.00,21.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
9980023,4w,HrdMw,Depl,5,0.00,0.00,3.00,4.00,1.00,3.00,0.00,0.00,0.00,9.00,0.00,5.00,0.00,0.00,0.00,0.00
9980023,4w,SbDee,Depl,15,0.00,0.00,1.00,21.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
9980024,4w,ConMx,Depl,5,0.00,0.00,6.00,6.00,0.00,2.00,0.00,0.00,0.00,5.00,0.00,3.00,0.00,0.00,0.00,0.00
9980024,4w,PjSha,Depl,15,0.00,0.00,20.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
9980025,4w,PjDee,Depl,15,0.00,0.00,20.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
9980026,4w,PoDom,Depl,15,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00,1.00,0.00,0.00,0.00,0.00
9980026,4w,PwDom,Depl,25,13.00,2.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00
9980027,4w,BwDom,Depl,15,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,3.00,0.00,18.00,0.00,0.00,0.00,0.00
9980027,4w,PrDom,Depl,25,1.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
9980028,4w,PrwMx,Depl,25,4.00,9.00,2.00,2.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00
9980028,4w,TolHd,Depl,15,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,6.00,0.00,2.00,0.00,0.00,0.00,12.00
9980029,4w,SbMx1,Depl,15,0.00,0.00,4.00,11.00,4.00,1.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00
9980029,4w,UplCe,Depl,25,1.00,0.00,0.00,2.00,0.00,2.00,14.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00
9980030,4w,OCLow,Depl,25,0.00,0.00,0.00,4.00,0.00,0.00,12.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9980030,4w,PjMx1,Depl,15,0.00,0.00,14.00,6.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00
9980031,4w,BfMx,Depl,15,0.00,0.00,1.00,6.00,2.00,10.00,1.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00
9980031,4w,SbLow,Depl,25,0.00,0.00,0.00,21.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9980032,4w,HrDom,Depl,15,0.00,0.00,1.00,2.00,1.00,2.00,0.00,0.00,0.00,12.00,0.00,6.00,0.00,0.00,0.00,1.00
9980032,4w,SbSha,Depl,25,0.00,0.00,2.00,21.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
9980033,4w,HrdMw,Depl,15,0.00,0.00,3.00,4.00,1.00,3.00,0.00,0.00,0.00,9.00,0.00,5.00,0.00,0.00,0.00,0.00
9980033,4w,SbDee,Depl,25,0.00,0.00,1.00,21.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
9980034,4w,ConMx,Depl,15,0.00,0.00,6.00,6.00,0.00,2.00,0.00,0.00,0.00,5.00,0.00,3.00,0.00,0.00,0.00,0.00
9980034,4w,PjSha,Depl,25,0.00,0.00,20.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
9980035,4w,PjDee,Depl,25,0.00,0.00,20.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
9980036,4w,PoDom,Depl,25,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00,1.00,0.00,0.00,0.00,0.00
9980036,4w,PwDom,Depl,35,13.00,2.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00
