"CURVENO","SUBMU","FU","SI","AC10","PW","PR","PJ","SB","SW","BF","CE","OC","HE","PO","PB","BW","MH","QR","YB","OH"
5,"4s_3s","PwDom","Basc1",55,45.95,9.04,2.96,3.14,4.61,4.23,4.69,0.00,0.00,8.18,0.00,4.50,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",65,60.80,12.07,3.64,3.46,5.17,4.59,5.09,0.00,0.00,10.26,0.00,5.87,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",75,74.88,15.03,4.20,3.67,5.53,4.79,5.32,0.00,0.00,11.89,0.00,7.13,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",85,87.39,17.77,4.61,3.79,5.74,4.87,5.42,0.00,0.00,13.02,0.00,8.19,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",95,97.82,20.20,4.87,3.86,5.84,4.87,5.39,0.00,0.00,13.63,0.00,9.01,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",105,105.85,22.23,4.96,3.86,5.86,4.79,5.27,0.00,0.00,13.80,0.00,9.59,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",115,111.33,23.82,4.91,3.82,5.80,4.66,5.06,0.00,0.00,13.60,0.00,9.92,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",125,114.26,24.94,4.74,3.74,5.68,4.47,4.79,0.00,0.00,13.11,0.00,10.02,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",135,114.78,25.60,4.47,3.63,5.51,4.25,4.47,0.00,0.00,12.40,0.00,9.92,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",145,113.10,25.80,4.12,3.48,5.28,4.00,4.11,0.00,0.00,11.55,0.00,9.63,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",155,109.50,25.57,3.73,3.31,5.02,3.72,3.74,0.00,0.00,10.60,0.00,9.20,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",165,104.31,24.97,3.31,3.12,4.73,3.44,3.35,0.00,0.00,9.62,0.00,8.66,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",175,97.87,24.03,2.89,2.91,4.42,3.14,2.97,0.00,0.00,8.62,0.00,8.04,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",185,90.53,22.82,2.48,2.69,4.09,2.84,2.60,0.00,0.00,7.65,0.00,7.37,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",195,82.61,21.40,2.10,2.46,3.75,2.55,2.25,0.00,0.00,6.72,0.00,6.67,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",205,74.41,19.82,1.75,2.24,3.41,2.26,1.93,0.00,0.00,5.84,0.00,5.97,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",215,66.21,18.14,1.44,2.02,3.07,1.99,1.63,0.00,0.00,5.03,0.00,5.28,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",225,58.21,16.42,1.17,1.80,2.74,1.74,1.36,0.00,0.00,4.29,0.00,4.62,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",235,50.58,14.69,0.94,1.59,2.42,1.50,1.13,0.00,0.00,3.63,0.00,4.00,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",245,43.47,13.01,0.74,1.39,2.12,1.28,0.92,0.00,0.00,3.04,0.00,3.43,0.00,0.00,0.00,0.00
5,"4s_3s","PwDom","Basc1",255,36.95,11.40,0.58,1.21,1.84,1.09,0.75,0.00,0.00,2.52,0.00,2.92,0.00,0.00,0.00,0.00
